student_ID,Total_Submissions,Average_Score,Unique_Titles_Attempted,Avg_Attempts_Per_Title,Avg_Time_Duration,Overall_First_Pass_Count,Overall_Time_to_Pass_Avg,Learning_Days,Night_Owl_Rate,sex,age,major
4dfdfa5e1a04c832b9b4,436,1.139908256880734,38,8.190366972477063,6.448275862068965,38,0.5775560652395515,23,0.24770642201834864,male,24.0,J23517
4e4bb1f26e34ca0a13dc,156,1.0192307692307692,38,5.397435897435898,3.980769230769231,38,0.5788069800569801,8,0.3333333333333333,male,23.0,J23517
4e508744a9816cc4586a,99,1.2222222222222223,38,6.888888888888889,3.4444444444444446,38,0.2112766554433221,5,0.0,female,19.0,J57489
4e693829528e3e7de62a,951,1.1503680336487907,38,7.171398527865405,8.46774193548387,38,1.6109025587101296,41,0.24921135646687698,male,22.0,J87654
4e768251c78b687fa993,285,0.7964912280701755,38,6.192982456140351,3.6,38,58.928461013645226,32,0.3333333333333333,female,18.0,J57489
4edfd2e1b7c5c5d1d384,89,1.1910112359550562,36,5.162790697674419,4.168539325842697,34,15.509250645994832,16,0.21348314606741572,female,19.0,J87654
4erna0vkk9gu5umle1se,155,0.9290322580645162,34,1.9640287769784173,9.458064516129033,28,294.61702637889687,66,0.27741935483870966,male,22.0,J57489
4ewf46mylf75olvvihqj,164,0.9329268292682927,36,2.2325581395348837,13.877300613496933,27,188.02059646856156,55,0.21341463414634146,male,18.0,J87654
4fl8e5s0nf65bm2m34f0,164,0.9024390243902439,37,5.072463768115942,3.7791411042944785,28,548.0009138486312,61,0.2073170731707317,male,20.0,J57489
4glo109mkgy7azntyttp,156,1.0384615384615385,36,1.53125,3.529032258064516,30,130.3771050347222,54,0.17307692307692307,male,24.0,J87654
4i0t5tq7o78lvc1zglgr,145,0.8137931034482758,35,3.4198473282442747,7.636363636363637,29,571.5345589482613,62,0.15172413793103448,male,19.0,J78901
4nun1ah7qw10q705a2aq,160,1.0125,36,2.1020408163265305,13.975,29,173.03399470899473,71,0.25625,male,22.0,J87654
4oqxw56hzk4fk8aqh3e0,167,0.8323353293413174,37,1.8666666666666667,11.421686746987952,30,238.39582098765433,56,0.19760479041916168,female,24.0,J40192
4v5xbvn3yhmvs97477pc,165,0.8787878787878788,37,1.3776223776223777,4.280487804878049,27,28.416647241647244,56,0.14545454545454545,female,18.0,J78901
4vnvytgnlmv4jbfw9h3t,151,1.119205298013245,37,2.7709923664122136,3.9,30,477.4553816793893,66,0.17218543046357615,female,22.0,J23517
4x441h9y6wzknmtdw7q4,170,0.9705882352941176,35,2.089041095890411,7.57396449704142,27,243.8772089041096,64,0.17058823529411765,female,23.0,J40192
4xh67ezjc331pg9q3kfv,180,0.8277777777777777,35,2.3138686131386863,3.9329608938547485,24,372.82422952149227,62,0.16666666666666666,female,21.0,J87654
4y1vvkscejq34042oag4,153,0.9673202614379085,35,2.8389830508474576,3.6133333333333333,24,170.13183851224105,58,0.20261437908496732,female,24.0,J57489
4ycyhj8tyx2b17fcx29j,187,0.8449197860962567,38,2.331288343558282,7.983695652173913,29,286.3416905248807,53,0.26737967914438504,male,18.0,J57489
504278569f7c6dff25e3,90,2.1666666666666665,37,1.4111111111111112,23.10112359550562,37,35.08195679012345,23,0.03333333333333333,female,20.0,J78901
50673b01fd2b0c765572,243,0.6584362139917695,38,15.020576131687243,8.331914893617022,38,41.50687014174669,24,0.03292181069958848,male,24.0,J40192
50fec4ca4283ad18c000,183,1.53551912568306,38,3.2240437158469946,4.355191256830601,38,43.1345218579235,24,0.14207650273224043,female,23.0,J23517
510a90cd169e2eb042ab,543,0.4198895027624309,38,16.624309392265193,8.62689393939394,38,17.754644464906896,25,0.17495395948434622,male,24.0,J78901
522837ace4fd8dd743f2,723,0.4287690179806362,38,16.80774550484094,24.865248226950353,38,88.90726102658675,35,0.18118948824343015,male,24.0,J23517
52a24e35d5356ab34a2e,234,0.7521367521367521,38,9.294871794871796,15.247863247863247,38,33.68570750237417,17,0.5213675213675214,male,23.0,J23517
52d965ebf3ec0518bc0f,110,1.0818181818181818,38,11.063636363636364,3.7181818181818183,38,12.335492424242425,3,0.19090909090909092,male,24.0,J23517
52f1bca9ac9c792e4457,162,0.7530864197530864,38,12.697530864197532,4.11875,38,161.89266117969822,8,0.2345679012345679,female,23.0,J23517
52f4899e918b57df28da,111,1.3423423423423424,38,4.468468468468468,6.63063063063063,38,0.20853353353353354,15,0.4774774774774775,female,23.0,J78901
533bc4c6716035e694ac,231,0.683982683982684,38,9.558441558441558,12.20524017467249,38,1.5969660894660893,8,0.2727272727272727,male,24.0,J87654
539911ee11c1b2aaeb88,203,0.812807881773399,38,6.270935960591133,9.959183673469388,38,47.57580322933771,22,0.16748768472906403,female,18.0,J78901
53d51965c40a54cff1a0,127,1.5433070866141732,38,1.858267716535433,3.688,38,1.5116688538932634,14,0.14960629921259844,male,23.0,J57489
54342435561e775ce97f,293,0.9726962457337884,38,6.433447098976109,4.1194539249146755,38,27.960113765642777,28,0.24914675767918087,female,23.0,J40192
545eb6c8154273344669,236,0.7711864406779662,38,3.8771186440677967,3.5021459227467813,38,23.210534369114878,26,0.2838983050847458,male,19.0,J57489
5479f88afb95288d6392,127,1.4566929133858268,38,2.3307086614173227,4.425196850393701,38,3.8714632545931753,23,0.14960629921259844,male,23.0,J87654
54826f4abf592713d585,177,1.2598870056497176,38,3.8926553672316384,5.943502824858757,38,34.340174199623355,20,0.1864406779661017,female,19.0,J57489
54f91ccb08cbece520da,180,1.0888888888888888,38,5.9222222222222225,33.44444444444444,38,30.274759259259262,22,0.3055555555555556,male,24.0,J57489
552365f82674884bcaaa,87,1.5402298850574712,38,2.8505747126436782,9.19767441860465,38,4.1327171136653895,12,0.12643678160919541,female,23.0,J40192
553l2g7kpifbvn82knxk,172,1.1627906976744187,36,2.0892857142857144,4.047904191616767,33,93.47642526455027,67,0.18604651162790697,male,21.0,J57489
55a47a152d359522e38d,251,0.9920318725099602,38,7.199203187250996,21.9800796812749,38,18.539966799468793,26,0.22310756972111553,male,19.0,J87654
57709f904b1cc9ec60b1,234,0.8717948717948718,38,7.735042735042735,3.064935064935065,38,68.10192901234568,35,0.27350427350427353,female,20.0,J40192
57c33a6126c456c5ada8,163,0.6012269938650306,38,17.548148148148147,4.15527950310559,32,1.827298353909465,7,0.12269938650306748,female,24.0,J78901
57f84519c468df122d69,144,1.0833333333333333,38,7.201388888888889,25.006993006993007,38,63.49602816358025,29,0.3055555555555556,male,22.0,J78901
580e98185da72b5f34cd,459,0.8823529411764706,38,9.296296296296296,5.151111111111111,38,109.36748426531105,22,0.27450980392156865,male,20.0,J23517
58n0dsxyyqnriomw67id,172,1.0348837209302326,36,1.8525641025641026,4.029411764705882,31,113.68650462962964,64,0.1511627906976744,female,22.0,J87654
58widcj6smafuwyqxw2m,171,1.2456140350877194,35,2.3037974683544302,8.976470588235294,30,216.87875351617438,65,0.11695906432748537,female,18.0,J40192
5914db0d4427b322e8af,149,0.47651006711409394,21,15.606896551724137,4.677852348993288,20,173.8307471264368,13,0.0,female,24.0,J57489
5963ba5cd9d242a00e22,174,0.735632183908046,38,10.666666666666666,3.69364161849711,38,17.578435504469986,19,0.1724137931034483,male,21.0,J87654
59bybxqvhton27u0jtfm,159,0.6792452830188679,36,3.3140495867768593,9.089171974522293,24,392.79384067952253,68,0.22012578616352202,female,19.0,J23517
5a44a7c59729d41d596a,52,0.6346153846153846,10,4.230769230769231,3.36,10,0.6185576923076923,3,0.057692307692307696,female,22.0,J57489
5a8cce5abee961fc77f3,142,1.1971830985915493,38,2.9014084507042255,3.5422535211267605,38,6.60966744913928,23,0.04929577464788732,male,20.0,J40192
5abcc9d4fb5e764b2f6f,307,0.7785016286644951,38,12.903333333333334,7.678688524590164,35,37.262473148148146,19,0.20846905537459284,female,22.0,J23517
5ada57d72f07c3803d33,173,0.9075144508670521,38,9.653179190751445,4.618497109826589,38,16.610425497752086,6,0.09248554913294797,female,22.0,J57489
5b5ef66e547d63806a56,377,0.6790450928381963,38,9.673740053050398,3.845528455284553,38,79.09824123194812,18,0.3129973474801061,female,21.0,J78901
5bdad002590327215ae0,103,1.8737864077669903,38,2.2718446601941746,5.388349514563107,38,3.734126213592233,19,0.2815533980582524,male,20.0,J78901
5be7405ad4ae9d9a2853,194,0.9484536082474226,38,4.827956989247312,6.026041666666667,37,51.977401433691746,9,0.030927835051546393,female,21.0,J87654
5c33bb784bb99763ed74,184,1.233695652173913,38,8.0,3.5869565217391304,38,17.002466787439612,18,0.125,male,22.0,J40192
5c83f4ed6601ddf1a6fa,132,0.9848484848484849,38,6.833333333333333,3.5833333333333335,38,83.69306397306397,8,0.07575757575757576,female,23.0,J87654
5cda8273b348fbda9f29,302,1.0529801324503312,38,7.281456953642384,33.056478405315616,38,18.33327906548933,15,0.3675496688741722,female,20.0,J40192
5d16326e4577a67d94c6,175,0.9142857142857143,38,6.217142857142857,4.085714285714285,38,14.747652380952381,20,0.06857142857142857,female,21.0,J40192
5d2379fb72082166dee3,168,0.8273809523809523,38,11.928571428571429,4.113095238095238,38,7.440896164021164,14,0.22023809523809523,male,19.0,J40192
5d580a610c7f8114eb5c,102,1.5098039215686274,38,2.6862745098039214,3.823529411764706,38,17.135789760348587,24,0.10784313725490197,female,24.0,J23517
5d89810b20079366fcc2,81,1.4814814814814814,36,8.098765432098766,3.185185185185185,36,654.8692421124829,6,0.35802469135802467,female,23.0,J87654
5dmn9cwdf4l1snqfjw1p,144,0.7222222222222222,35,2.0082644628099175,10.489208633093526,28,192.23129706152434,60,0.1597222222222222,male,24.0,J57489
5e12a0421c20717035cb,451,0.3991130820399113,38,24.485587583148558,4.603104212860311,38,80.3229908844543,20,0.31042128603104213,female,23.0,J40192
5e29473eb1e80fde79a0,310,0.4870967741935484,38,19.151612903225807,7.49,38,38.639411290322585,30,0.4096774193548387,female,19.0,J40192
5e89fad73b2ada2a30bf,210,0.7380952380952381,38,24.723809523809525,4.419047619047619,38,35.121506613756615,17,0.03333333333333333,female,21.0,J57489
5ez4c53h3kdamnlvkpna,165,0.9090909090909091,37,1.7664233576642336,9.158536585365853,27,156.23237631792375,52,0.16363636363636364,male,23.0,J40192
5f55600069b483f999f5,323,0.4148606811145511,38,23.513931888544892,3.2569659442724457,38,132.59398692810456,11,0.030959752321981424,female,21.0,J23517
5f7b406b2bbf9789735f,134,0.917910447761194,38,14.283582089552239,3.5223880597014925,38,182.78064469320066,19,0.014925373134328358,female,18.0,J57489
5f8d87412f69e3d9fb13,77,1.7662337662337662,38,1.8051948051948052,5.233766233766234,38,43.51646464646464,12,0.38961038961038963,male,24.0,J57489
5faa3d19e595ab735fda,215,0.9627906976744186,38,7.348837209302325,10.158878504672897,38,30.59710852713178,18,0.30697674418604654,male,20.0,J40192
5fbaf8a0f524358778bb,186,1.2473118279569892,38,3.7795698924731185,3.2580645161290325,38,24.38397102747909,18,0.13440860215053763,male,19.0,J57489
5gs9643ghg39gpkgi3e5,154,0.8116883116883117,36,2.1953125,3.5364238410596025,24,280.6336393229167,57,0.2597402597402597,female,18.0,J57489
5jxldd3plo4x6oq140l5,189,1.0582010582010581,35,2.447513812154696,6.352941176470588,32,128.3898050951504,59,0.21693121693121692,male,24.0,J40192
5kqtdcvyt7rgqdoextw8,166,1.0662650602409638,36,1.7692307692307692,18.579268292682926,32,280.7035024928775,66,0.1927710843373494,female,21.0,J57489
5l1b1ma70rilf7mojch5,181,0.9447513812154696,36,2.895705521472393,14.737430167597765,30,287.0210224948875,70,0.23756906077348067,female,19.0,J78901
5m6lgwi0mkqs8ilg3qqs,110,1.0818181818181818,38,7.163636363636364,3.4909090909090907,38,241.38562121212124,15,0.44545454545454544,female,22.0,J78901
5mrih4nj5agvu67vao4m,158,1.259493670886076,38,2.6533333333333333,4.076433121019108,33,166.71000555555554,62,0.13291139240506328,female,19.0,J40192
5qfsd40k8fv54hc102p2,158,0.9936708860759493,37,2.864864864864865,12.211538461538462,31,386.242378003003,65,0.0759493670886076,female,21.0,J78901
5rxl72n8rmnxwrxcss0q,144,1.1319444444444444,34,2.3065693430656933,10.107913669064748,32,592.4852230332523,62,0.22916666666666666,male,18.0,J23517
5slhcx7pnjhcmlbfffu6,165,0.9272727272727272,37,2.689922480620155,11.854545454545455,26,314.0782213608958,74,0.15757575757575756,female,20.0,J78901
5zczdtyecu2w495j80xv,164,0.9512195121951219,37,2.0205479452054793,3.7177914110429446,30,203.5171423135464,59,0.23170731707317074,male,21.0,J23517
6002b9ec0f4ad0b281cf,171,1.2339181286549707,38,3.5555555555555554,4.059523809523809,38,26.640817089018842,26,0.14619883040935672,male,18.0,J78901
60c3549c706fe13322ce,189,0.798941798941799,38,7.941798941798941,3.328042328042328,38,0.6574397413286303,17,0.41798941798941797,male,24.0,J87654
6106e5232ac32bc22d1d,231,0.8398268398268398,38,8.67965367965368,21.685589519650655,38,55.450715488215494,15,0.09523809523809523,female,18.0,J87654
61de1e21015e07aacbe8,508,0.9960629921259843,38,9.933070866141732,4.19723865877712,38,25.443029855643044,20,0.14173228346456693,female,21.0,J23517
62156eada978f707f5d2,122,1.401639344262295,38,3.5327868852459017,4.383333333333334,38,23.939446721311473,18,0.27049180327868855,male,22.0,J57489
6273f50d9a0b4e6d971c,131,1.3358778625954197,38,3.7251908396946565,4.178294573643411,38,7.360610687022901,10,0.007633587786259542,female,22.0,J78901
628bztd9ybuth5efk7nw,202,1.1435643564356435,36,1.9787234042553192,11.960199004975124,32,228.20585106382978,73,0.20297029702970298,female,22.0,J78901
62a877b83219f7974fd0,61,2.278688524590164,38,1.3934426229508197,4.327868852459017,38,0.028715846994535516,12,0.26229508196721313,male,24.0,J78901
62olkigg7ntlaf6fzytl,183,1.355191256830601,37,1.834319526627219,3.6123595505617976,33,110.77608481262327,61,0.17486338797814208,female,20.0,J87654
6314d7cbc465e29f357c,147,0.9387755102040817,38,5.503401360544218,3.5918367346938775,38,31.200500755857895,15,0.3741496598639456,female,23.0,J78901
63aded37545ab92d41d4,303,0.45544554455445546,38,71.84488448844884,2.8052805280528053,38,229.6085047671434,5,0.0,male,24.0,J78901
63c38a00d97e62c31e08,265,0.7622641509433963,38,11.415094339622641,13.135849056603774,38,9.561125786163522,20,0.42641509433962266,female,19.0,J23517
63eef37311aaac915a45,424,0.419811320754717,38,23.38679245283019,2.9858156028368796,38,46.155655136268344,9,0.33254716981132076,female,21.0,J87654
63ff3dff3eb31d62ab3e,237,0.6497890295358649,38,14.459915611814345,12.47787610619469,38,10.736834270979841,13,0.0,male,23.0,J78901
6486c0664d217470d126,97,1.824742268041237,38,1.5670103092783505,4.463157894736842,38,29.659169530355094,20,0.422680412371134,female,22.0,J78901
6496d6268092ef8e7e9d,258,0.689922480620155,38,12.236434108527131,6.40625,38,18.755731050818262,22,0.10852713178294573,male,19.0,J40192
64d1d58d40bca568347c,149,1.1140939597315436,38,4.23489932885906,3.597315436241611,38,6.315920954511559,15,0.20134228187919462,female,23.0,J78901
64d65eddd629b80922f1,44,2.3863636363636362,38,1.0,3.340909090909091,34,0.0,2,0.9772727272727273,male,21.0,J57489
6569uz69or21mbcejw25,149,0.8053691275167785,34,2.672,17.655405405405407,24,439.69898000000006,64,0.21476510067114093,female,22.0,J57489
6604efc6fd93e070f40a,139,1.1870503597122302,38,8.136690647482014,12.117647058823529,38,135.8899980015987,13,0.4244604316546763,male,21.0,J23517
663aff87732c52f0e342,729,0.4101508916323731,38,28.362139917695472,3.8929068150208623,38,26.799035589087026,18,0.24005486968449932,female,18.0,J78901
66d7c0bdb21b7d5bd83d,759,0.391304347826087,38,21.420289855072465,13.604806408544727,38,38.21631276533451,20,0.0461133069828722,female,22.0,J87654
66f99grd556eyxjqk7pz,184,1.076086956521739,37,1.6708860759493671,4.044198895027624,28,88.04138009845289,65,0.11413043478260869,male,20.0,J57489
67456512891f96cc0fc3,112,1.3214285714285714,38,3.4910714285714284,28.794642857142858,38,96.12128968253968,18,0.16071428571428573,female,23.0,J57489
67f8d47cfb7b7b3d2095,326,0.5460122699386503,38,11.650306748466258,4.196875,38,99.45294308111794,19,0.36503067484662577,female,20.0,J23517
6837091518a3524730fb,461,1.0195227765726682,38,7.6941431670282,27.162689804772235,38,63.36848035671246,17,0.11496746203904555,female,19.0,J23517
687ndz7mxhpv3gg91ie2,163,1.049079754601227,37,2.2847682119205297,16.9,32,298.1065710080942,62,0.2085889570552147,male,22.0,J78901
68c45e933c2dc939e7c9,253,1.2450592885375493,38,3.391304347826087,4.081967213114754,38,2.1437670180061486,21,0.16600790513833993,female,18.0,J57489
6923e581d76689cb57a1,185,0.772972972972973,38,12.962162162162162,4.174863387978142,38,32.106498498498496,21,0.03783783783783784,female,19.0,J78901
6964a3d507ac1ecf9e52,522,0.5325670498084292,38,11.908045977011493,3.812015503875969,38,51.426818859088975,36,0.3773946360153257,female,18.0,J23517
69a4b3d15a5bf0d0e43e,225,0.5911111111111111,38,16.456410256410255,3.4910714285714284,32,48.78989173789174,7,0.0,female,20.0,J40192
69ae85efb03510241445,161,1.279503105590062,38,3.5838509316770186,20.204968944099377,38,64.30682022084196,21,0.35403726708074534,male,20.0,J57489
6a62f52203bda35656be,449,0.45434298440979953,38,20.238307349665924,18.676470588235293,38,67.02369153674833,32,0.22271714922049,female,21.0,J40192
6ab4994b59925a6d1bba,584,0.4606164383561644,38,16.08219178082192,10.082024432809773,38,79.39578909817351,25,0.12157534246575342,female,21.0,J23517
6abeead45fd57abadaff,178,0.9044943820224719,38,7.134831460674158,5.101123595505618,38,0.18320692883895132,10,0.14606741573033707,female,22.0,J57489
6ae7d356ba998218af82,86,1.6627906976744187,38,2.244186046511628,3.8433734939759034,38,3.060704134366925,14,0.03488372093023256,female,24.0,J78901
6b0cc09c9daf2966d1a7,393,0.7430025445292621,38,6.8320610687022905,14.211195928753181,38,163.40636344359626,35,0.089058524173028,female,23.0,J78901
6b22922bfe081d68c7a6,340,0.9235294117647059,38,6.1,10.622754491017965,38,12.110669934640523,26,0.28823529411764703,female,23.0,J87654
6b9ee688551136da2eb9,134,0.9253731343283582,38,7.2164179104477615,3.4029850746268657,38,92.95233830845773,17,0.05970149253731343,male,24.0,J78901
6c14ce386a9cda72549c,285,1.4947368421052631,38,2.4842105263157896,10.070921985815604,38,5.330221247563353,33,0.1649122807017544,male,23.0,J87654
6cbcdec2dffbcf09a91a,68,1.838235294117647,38,3.0294117647058822,3.2058823529411766,38,0.04686274509803921,7,0.20588235294117646,female,24.0,J23517
6cxj0lsinp9d7215gtpe,187,1.0,38,3.676829268292683,4.6310160427807485,30,456.4968529810298,72,0.16042780748663102,female,22.0,J57489
6d22912e7e93a96a8690,61,2.0163934426229506,38,1.8032786885245902,3.2950819672131146,38,0.2010974499089253,10,0.0,female,18.0,J87654
6d35a9a33338a84dd077,265,0.7396226415094339,38,7.943396226415095,5.132530120481928,38,65.73345597484277,28,0.007547169811320755,male,18.0,J23517
6d90c2fd38f2ea52ffd8,189,1.2751322751322751,38,5.132275132275132,30.994652406417114,38,4.191938565549677,10,0.4074074074074074,female,24.0,J57489
6dx4zt62b8m37krb5l3n,190,0.8947368421052632,37,1.8128654970760234,3.794736842105263,32,267.3552988953866,68,0.1631578947368421,female,23.0,J87654
6e7d56f652020f046204,172,1.0,38,5.5523255813953485,3.558139534883721,38,22.385681524547802,26,0.20930232558139536,male,24.0,J40192
6e8118d5ad3c7093b869,215,1.1023255813953488,38,10.804651162790698,3.663265306122449,38,25.70057751937985,20,0.22325581395348837,male,21.0,J78901
6efd2d79656d1b056f72,285,0.6877192982456141,38,8.017543859649123,9.133574007220217,38,65.95685867446393,17,0.14035087719298245,female,22.0,J23517
6efd353d32bd3d908b23,176,1.1875,38,2.5511363636363638,80.9034090909091,38,52.77715751262626,11,0.022727272727272728,female,19.0,J57489
6fa0b38bfd05105503a1,249,0.7951807228915663,38,7.108433734939759,5.129032258064516,38,25.485609103078986,17,0.028112449799196786,male,18.0,J57489
6fc66606e74242398444,345,0.7043478260869566,38,14.504347826086956,7.017391304347826,38,29.167247181964573,17,0.0782608695652174,female,24.0,J23517
6fe309a58b787e7010eb,326,0.598159509202454,38,18.834355828220858,3.812883435582822,38,163.09614434219495,31,0.0736196319018405,female,19.0,J87654
6fefd33cf297f69bcae3,488,0.7377049180327869,38,17.37909836065574,24.512448132780083,38,30.184787682149363,34,0.26639344262295084,male,23.0,J57489
6g7c63m95z8acd3vx5ct,151,0.8013245033112583,37,2.6538461538461537,17.44,28,248.76047435897434,54,0.25165562913907286,male,21.0,J78901
6iag08nt7se7f2hkgzx4,169,0.9585798816568047,35,2.5416666666666665,3.7065868263473054,29,227.38065586419754,63,0.15384615384615385,female,18.0,J23517
6ixkthdoadcwip3r1sy2,180,0.9055555555555556,36,2.5853658536585367,15.196629213483146,31,167.26012872628726,54,0.17777777777777778,female,22.0,J23517
6o68qswzkvrrtbiz6bzr,197,0.7868020304568528,38,2.92,3.7025641025641027,31,254.22915714285716,73,0.2233502538071066,female,18.0,J40192
6qp85ufr2o1zg8k0cvtb,150,1.02,35,3.255813953488372,6.4391891891891895,29,326.4576851851852,53,0.26,female,18.0,J78901
6tq9irjllweqmqe4u7sf,142,0.9366197183098591,37,2.0081967213114753,3.927007299270073,27,191.801545992714,59,0.19014084507042253,male,21.0,J23517
700915d303cc358e662a,159,1.3522012578616351,38,1.830188679245283,8.937106918238994,38,0.06508036338225016,18,0.06918238993710692,male,24.0,J87654
701a989d65a59c18845b,167,1.0479041916167664,37,3.940119760479042,4.4939024390243905,37,5.963170326014637,11,0.30538922155688625,male,21.0,J23517
7086b49d3d6c2cf79c1a,151,1.0,38,17.026490066225165,4.423841059602649,38,23.49098969830758,20,0.23178807947019867,male,21.0,J57489
70exfe4k4e5vvm5sqspq,167,0.9700598802395209,36,3.019867549668874,13.844311377245509,31,453.95162251655626,77,0.19760479041916168,female,19.0,J57489
70ym0xeqaqmx14dv6myx,172,0.9127906976744186,37,2.4160583941605838,6.91764705882353,27,212.59014395782643,51,0.18023255813953487,female,23.0,J57489
71ca74e191e71b0219b5,115,1.1565217391304348,36,4.583333333333333,11.780701754385966,34,29.223798868312755,9,0.43478260869565216,male,18.0,J40192
71d0a8156e59c4dcedfd,77,1.5844155844155845,38,1.6779661016949152,3.8181818181818183,34,17.078559322033897,2,0.0,male,19.0,J78901
71f6622e7caa6ed92506,139,1.3381294964028776,38,6.093525179856115,8.654676258992806,38,9.824338529176659,20,0.04316546762589928,male,20.0,J57489
7207088b2ef28ff6b669,128,1.140625,36,4.732283464566929,7.203125,35,4.524083552055993,18,0.203125,male,23.0,J87654
728a4a393899c37a5429,81,1.8518518518518519,38,2.6049382716049383,4.1875,38,0.13228395061728396,11,0.24691358024691357,male,23.0,J87654
72b4334deffff31dea8b,191,0.8691099476439791,38,6.958115183246074,3.425531914893617,38,20.399709133216987,15,0.0,male,18.0,J87654
72d383f55803c5a81bd6,234,1.4743589743589745,38,3.5598290598290596,24.887931034482758,38,6.936816239316239,25,0.3247863247863248,male,20.0,J87654
72fbfd24cdff0454a0e2,198,0.7272727272727273,38,13.454545454545455,8.973958333333334,38,95.32526374859708,10,0.09595959595959595,male,23.0,J23517
7380885aaba482170588,132,1.1590909090909092,38,5.045454545454546,3.893939393939394,38,139.319515993266,9,0.36363636363636365,male,23.0,J87654
73ae359d8e93d41ae4ff,117,1.5213675213675213,38,5.52991452991453,12.085470085470085,38,137.08889126305792,18,0.05982905982905983,female,21.0,J57489
74137c4db75be61c10fa,430,0.672093023255814,38,17.04186046511628,8.064593301435407,38,124.7849354005168,34,0.2744186046511628,male,22.0,J87654
744e7141564ed216b812,76,1.8157894736842106,38,4.921052631578948,31.460526315789473,38,0.2705116959064327,17,0.3157894736842105,female,24.0,J78901
749fec50db4020e9bfcc,150,0.8533333333333334,37,17.13605442176871,4.073333333333333,36,123.71957482993197,11,0.2733333333333333,female,19.0,J87654
74e22a3421e605061ef1,299,0.7090301003344481,38,7.665551839464883,7.320689655172414,38,90.23316518023039,29,0.020066889632107024,male,18.0,J40192
74g1r714u01v7nb4vn8w,180,0.8888888888888888,37,3.102409638554217,3.8944444444444444,28,131.70698962516732,60,0.24444444444444444,female,24.0,J23517
75097aa30e9373a612c7,229,0.8602620087336245,38,7.323144104803493,3.725663716814159,38,126.29094007763221,29,0.18777292576419213,female,22.0,J57489
7509bbe0d23fe15928ba,160,0.725,38,8.95138888888889,3.1962025316455698,35,40.42957175925926,7,0.15625,female,21.0,J78901
7535fe5ae754da62a534,138,1.0579710144927537,38,19.17391304347826,7.920289855072464,38,0.24995370370370368,13,0.08695652173913043,female,18.0,J23517
758a52e21fd5c23cd7ed,195,0.9128205128205128,38,3.7180851063829787,25.3031914893617,37,6.450107860520094,18,0.2358974358974359,female,19.0,J78901
75a72c46b8271a57fba6,97,1.5154639175257731,38,3.979381443298969,8.284210526315789,38,17.19631443298969,20,0.31958762886597936,female,23.0,J87654
75c2677c8d156032e303,552,0.4673913043478261,38,16.972826086956523,3.3214285714285716,38,36.57317783816425,31,0.4601449275362319,female,18.0,J87654
75dcc10ba89fd0c25d50,256,0.9296875,38,7.69140625,19.755905511811022,38,23.875356987847223,20,0.234375,male,21.0,J23517
75e30b71e38030454877,210,0.8904761904761904,38,7.014285714285714,24.876190476190477,38,14.46689417989418,24,0.3238095238095238,female,19.0,J57489
76366e9c264169b2bae1,221,1.0226244343891402,38,6.841628959276018,8.452488687782806,38,0.19039718451483156,12,0.15384615384615385,female,21.0,J57489
766836b5f30556e81da4,125,1.0,38,15.112,4.387096774193548,38,108.48234444444445,10,0.128,female,22.0,J78901
767e222eeb367b2b010f,457,0.5076586433260394,38,19.91247264770241,9.072210065645514,38,86.64810539752006,27,0.05032822757111598,female,22.0,J57489
768c216e172762b85899,254,0.8740157480314961,35,9.776,10.114624505928854,33,110.12849222222222,12,0.21653543307086615,female,19.0,J87654
7694d71417c2f5202940,202,0.7326732673267327,38,9.466321243523316,2.9603960396039604,36,11.274137881404723,9,0.20297029702970298,male,22.0,J23517
76a2f2705490042bb8cb,106,1.5188679245283019,38,2.669811320754717,3.8207547169811322,38,12.626255241090146,15,0.3018867924528302,male,22.0,J87654
76fe2c19fa84d58b584b,264,0.5833333333333334,38,11.045454545454545,3.4732824427480917,38,10.892691498316498,21,0.08712121212121213,male,23.0,J57489
7742559d8e833fbcd326,297,0.7003367003367004,38,15.178451178451178,7.696969696969697,38,2.1055041152263376,10,0.16498316498316498,female,24.0,J87654
781f69b185122bfaddca,126,1.6111111111111112,33,2.1825396825396823,13.888,33,7.624177689594357,9,0.2698412698412698,male,22.0,J78901
78e6c80ea8dc73ec747d,69,1.710144927536232,38,2.710144927536232,5.63768115942029,38,0.06912640901771336,9,0.2463768115942029,female,19.0,J40192
78uyv6k6u49krocgtkzu,164,0.8658536585365854,36,2.1908396946564888,6.374233128834356,26,283.23295377438507,75,0.17073170731707318,male,20.0,J87654
792e3326f0d9f68389d9,350,0.6142857142857143,38,12.662857142857144,4.371428571428571,38,30.252907936507935,16,0.14285714285714285,female,23.0,J57489
798ff22d126a0f8034ff,125,1.328,38,2.48,11.48,38,0.9590599999999999,13,0.224,female,23.0,J87654
79cvflltnemb9zpg6pgl,165,0.8,38,1.8503937007874016,3.5962732919254656,26,190.19976596675414,66,0.2545454545454545,male,18.0,J78901
79ea7a2f63285f2fe26b,207,1.5748792270531402,38,2.347826086956522,5.193236714975845,38,26.525772946859902,15,0.09178743961352658,male,19.0,J57489
79fdbcf16db75f75383a,199,1.1256281407035176,38,5.778894472361809,2.9246231155778895,38,0.5195435510887773,15,0.04020100502512563,male,22.0,J23517
7a600fb7e3750998e7ae,125,1.344,38,2.992,4.632,38,19.626588888888886,17,0.464,female,23.0,J78901
